Age,Overall,Wage,Agility,Stamina,Penalties
19,59,€1K,35,20,10
29,59,€2K,62,68,35
19,59,€2K,49,58,48
25,59,€1K,67,54,69
29,59,€3K,67,56,34
24,59,€1K,65,64,48
19,59,€3K,38,29,17
23,59,€2K,68,53,54
23,59,€1K,57,74,37
19,59,€1K,30,45,15
21,59,€3K,70,56,49
18,59,€2K,79,56,64
19,59,€1K,70,64,43
22,59,€ 0,47,58,35
21,59,€1K,60,57,32
21,59,€1K,39,35,17
21,59,€1K,58,67,52
19,59,€1K,31,26,17
35,59,€1K,24,18,12
19,59,€1K,64,64,38
22,59,€1K,62,67,62
18,59,€ 0,29,27,12
22,59,€ 0,57,67,43
21,59,€2K,66,55,60
20,59,€1K,35,17,16
23,59,€2K,65,69,43
33,59,€1K,55,65,55
19,59,€1K,60,61,33
21,59,€1K,59,68,39
19,59,€1K,56,63,37
21,59,€3K,49,52,45
22,59,€1K,64,66,42
30,59,€1K,57,51,35
22,59,€1K,67,61,44
18,59,€2K,67,58,59
21,59,€1K,73,62,55
18,59,€2K,67,54,49
21,59,€2K,49,64,45
21,59,€1K,48,68,31
23,59,€1K,73,80,31
28,59,€1K,75,59,50
19,59,€1K,55,68,39
21,59,€1K,41,63,39
20,59,€1K,64,45,47
22,59,€1K,40,39,22
24,59,€1K,61,77,57
23,59,€3K,71,70,30
18,59,€3K,43,54,31
24,59,€1K,73,57,52
23,59,€1K,41,63,23
17,59,€1K,62,60,49
31,59,€1K,71,74,65
30,59,€1K,40,37,13
21,59,€1K,59,64,49
41,59,€1K,48,30,7
20,59,€1K,73,90,43
33,59,€1K,68,35,23
22,59,€2K,59,49,40
18,59,€3K,62,63,33
19,59,€2K,59,52,69
27,59,€2K,80,75,42
23,59,€1K,45,59,34
22,59,€4K,33,30,29
18,59,€4K,65,48,50
24,59,€1K,63,61,63
21,59,€1K,74,61,46
24,59,€3K,74,53,58
25,59,€2K,57,75,34
19,59,€1K,59,54,47
17,59,€1K,60,60,50
24,59,€1K,39,60,34
24,59,€1K,57,58,50
19,59,€1K,45,75,55
29,59,€3K,51,71,31
20,59,€3K,51,76,43
23,59,€2K,66,60,39
21,59,€1K,70,72,34
22,59,€2K,74,39,51
27,59,€2K,66,69,47
23,59,€1K,55,23,26
21,59,€1K,37,32,24
20,59,€3K,55,43,69
22,59,€3K,57,55,73
21,59,€2K,63,68,57
23,59,€1K,72,61,59
26,59,€1K,70,78,53
21,59,€2K,76,61,47
24,59,€ 0,54,47,42
19,59,€1K,68,62,42
23,59,€1K,86,66,37
24,59,€2K,75,58,59
23,59,€2K,30,59,30
21,59,€1K,49,59,22
17,59,€1K,49,62,62
18,59,€1K,33,32,52
32,59,€2K,56,34,32
31,59,€1K,81,67,30
26,59,€3K,48,72,61
21,59,€1K,69,69,37
25,59,€1K,63,63,47
26,59,€1K,50,66,43
23,59,€2K,64,55,44
23,59,€1K,22,27,19
24,59,€1K,38,62,32
22,59,€1K,46,64,50
32,59,€2K,59,74,40
27,59,€1K,55,59,35
35,59,€1K,55,51,61
21,59,€1K,49,56,41
17,59,€1K,59,62,49
20,59,€3K,62,55,60
19,59,€1K,57,68,48
28,59,€3K,64,81,33
22,59,€2K,65,57,49
21,59,€1K,23,31,12
19,59,€1K,66,54,40
28,59,€1K,77,63,63
19,59,€1K,62,58,54
20,59,€2K,79,71,49
22,59,€1K,44,36,15
25,59,€1K,46,70,56
22,59,€1K,65,71,43
22,59,€1K,60,54,48
21,59,€4K,56,33,12
18,59,€1K,62,58,60
23,59,€2K,75,54,64
31,59,€3K,56,67,66
25,59,€2K,63,72,39
20,59,€2K,76,52,60
17,59,€1K,50,42,48
32,59,€2K,75,74,48
22,59,€1K,68,76,47
22,59,€2K,57,57,30
18,59,€1K,67,60,36
25,59,€1K,52,41,16
20,59,€3K,63,48,59
37,59,€1K,42,31,24
23,59,€1K,44,67,29
20,59,€1K,92,64,46
21,59,€1K,22,27,14
27,59,€2K,80,64,64
33,59,€1K,77,65,52
18,59,€2K,75,58,54
21,59,€2K,56,57,45
23,59,€1K,56,58,64
22,59,€2K,62,45,58
22,59,€3K,64,61,66
18,59,€2K,61,55,40
24,59,€1K,31,41,15
18,59,€3K,57,61,55
22,59,€2K,88,65,58
23,59,€1K,46,64,31
35,59,€1K,64,48,51
28,59,€2K,83,74,45
27,59,€2K,68,73,62
18,59,€1K,76,54,62
21,59,€1K,67,66,40
24,59,€2K,64,72,40
23,59,€2K,66,39,60
21,59,€1K,37,22,21
22,59,€1K,59,58,48
19,59,€1K,52,70,45
23,59,€1K,68,62,64
24,59,€2K,40,64,35
19,59,€2K,52,66,65
29,59,€1K,68,84,60
20,59,€1K,33,20,26
18,59,€2K,79,46,47
20,59,€1K,56,53,36
19,59,€1K,71,58,54
19,59,€2K,39,20,19
26,59,€1K,58,70,38
24,59,€1K,32,17,13
19,59,€1K,52,53,60
22,59,€3K,71,55,68
22,59,€1K,74,48,47
19,59,€2K,67,52,52
25,59,€1K,79,77,56
22,59,€1K,56,53,42
23,59,€2K,61,51,44
20,59,€2K,55,45,15
22,59,€1K,66,70,44
19,59,€2K,41,55,47
19,59,€1K,87,58,41
20,59,€1K,76,57,61
26,59,€1K,56,62,47
21,59,€2K,39,23,20
24,59,€1K,49,67,40
21,59,€1K,69,69,64
22,59,€1K,68,59,46
24,59,€1K,57,30,24
19,59,€2K,67,64,43
23,59,€1K,63,55,41
18,59,€1K,62,59,51
20,59,€2K,39,25,11
22,59,€1K,59,60,42
37,59,€1K,34,40,67
23,59,€1K,50,70,43
19,59,€1K,36,30,15
21,59,€1K,32,48,37
18,59,€2K,62,61,52
19,59,€1K,48,52,44
20,59,€2K,60,68,50
21,59,€1K,78,66,37
23,59,€2K,58,74,40
18,59,€2K,30,16,12
23,59,€2K,63,66,36
22,59,€1K,63,48,62
19,59,€2K,73,71,61
19,59,€1K,61,57,51
21,59,€1K,73,61,50
21,59,€1K,69,65,46
21,59,€1K,81,70,46
23,59,€4K,76,54,39
20,59,€2K,61,61,38
20,59,€6K,70,54,55
20,59,€2K,58,58,40
18,59,€2K,26,26,16
19,59,€1K,54,64,42
19,59,€1K,75,72,54
31,59,€2K,59,69,42
37,59,€1K,80,63,41
20,59,€1K,56,74,33
22,59,€1K,29,25,16
21,59,€4K,65,58,50
31,59,€2K,62,65,30
19,59,€4K,68,47,38
24,59,€2K,73,57,49
21,59,€1K,62,44,39
22,59,€5K,55,56,32
18,59,€1K,89,65,40
19,59,€1K,66,58,44
20,59,€1K,78,44,39
22,59,€1K,69,60,48
24,59,€1K,57,62,44
19,59,€1K,68,61,52
22,59,€3K,75,50,53
20,59,€1K,67,47,65
21,59,€1K,66,86,40
31,59,€1K,70,70,61
29,59,€2K,63,75,57
24,59,€2K,77,92,64
22,59,€1K,72,65,32
19,59,€1K,57,52,51
28,59,€2K,68,64,43
25,59,€1K,42,64,36
20,59,€1K,63,40,57
17,59,€2K,72,48,51
20,59,€1K,53,55,53
17,59,€1K,89,55,42
24,59,€1K,34,37,30
25,59,€3K,74,55,35
27,59,€2K,59,61,43
18,59,€1K,72,63,38
18,59,€1K,82,67,40
21,59,€8K,77,56,56
18,59,€4K,57,53,69
23,59,€2K,56,40,62
21,59,€2K,24,26,18
25,59,€2K,50,42,64
37,59,€1K,31,31,18
20,59,€1K,75,68,36
23,59,€1K,56,45,55
19,59,€2K,79,58,48
22,59,€1K,68,59,56
20,59,€1K,67,57,46
19,59,€1K,50,60,36
27,59,€1K,59,59,35
18,59,€1K,74,62,53
22,59,€8K,35,41,13
21,59,€1K,77,67,44
22,59,€ 0,60,57,32
28,59,€1K,71,62,53
18,59,€4K,62,51,65
26,59,€1K,58,67,33
19,59,€1K,62,62,69
22,59,€1K,33,18,17
36,59,€1K,34,40,61
24,59,€1K,49,67,37
19,59,€1K,77,58,52
20,59,€ 0,79,73,52
21,59,€2K,53,66,14
31,59,€2K,68,62,58
19,59,€1K,51,62,39
27,59,€1K,58,58,48
19,59,€1K,65,55,54
18,59,€1K,54,51,48
19,59,€1K,55,62,56
20,59,€1K,58,59,31
26,59,€2K,26,26,18
26,59,€1K,75,76,43
24,59,€2K,56,53,66
23,59,€3K,79,56,62
25,59,€4K,50,59,45
19,59,€1K,57,61,46
19,59,€2K,45,53,41
28,59,€3K,56,60,34
17,59,€1K,74,54,40
21,59,€1K,53,56,35
19,59,€2K,69,54,37
34,59,€1K,72,49,60
24,59,€1K,37,23,17
21,59,€2K,55,56,64
26,59,€1K,44,61,45
18,59,€1K,73,55,41
24,59,€1K,73,48,62
26,59,€1K,46,67,21
20,59,€1K,59,62,47
17,59,€3K,61,48,58
21,59,€1K,34,20,26
18,59,€1K,58,64,27
18,59,€2K,56,57,71
17,59,€2K,73,54,53
18,59,€1K,62,55,54
26,59,€1K,50,66,47
19,59,€2K,49,34,44
27,59,€1K,54,63,50
20,59,€3K,66,64,44
21,59,€1K,62,61,31
21,59,€2K,67,64,44
35,59,€1K,46,39,14
22,59,€1K,37,25,21
19,59,€1K,37,41,17
21,59,€1K,49,63,57
21,59,€1K,66,56,45
18,59,€1K,60,52,57
23,59,€5K,63,49,49
22,59,€1K,58,68,36
23,59,€1K,76,69,38
19,59,€1K,51,29,22
19,59,€1K,67,59,47
21,59,€1K,59,66,38
27,59,€2K,60,76,42
20,59,€1K,37,26,16
26,59,€1K,68,59,51
24,59,€1K,61,69,51
22,59,€1K,69,48,49
25,59,€1K,53,60,42
26,59,€1K,65,64,35
23,59,€2K,68,57,50
18,59,€1K,79,33,51
21,59,€3K,64,62,61
22,59,€2K,72,73,37
22,59,€1K,66,65,47
20,59,€1K,65,58,46
23,59,€1K,32,22,23
17,59,€3K,87,53,45
31,59,€2K,64,63,28
22,59,€1K,29,24,12
21,59,€1K,70,57,46
21,59,€1K,71,60,61
22,59,€1K,52,63,33
21,59,€1K,43,22,28
19,59,€1K,66,69,45
26,59,€1K,71,60,47
24,59,€3K,62,58,39
17,59,€1K,62,58,67
22,59,€2K,58,58,58
25,59,€2K,72,70,45
30,59,€2K,68,78,51
23,59,€1K,49,61,37
21,59,€1K,64,63,54
19,59,€1K,39,33,15
28,59,€1K,70,82,55
19,59,€1K,63,66,34
18,59,€1K,71,65,44
26,59,€1K,55,23,12
22,59,€4K,51,56,61
24,59,€3K,70,59,57
18,59,€1K,57,47,51
23,59,€2K,70,77,37
20,59,€6K,68,58,62
21,59,€3K,71,55,38
19,59,€1K,80,45,50
16,59,€1K,60,70,67
30,59,€2K,78,48,52
22,59,€1K,41,40,24
21,59,€1K,64,67,44
24,59,€4K,70,57,37
20,59,€1K,72,78,37
28,59,€3K,80,69,40
20,59,€1K,75,80,55
27,59,€2K,48,64,46
18,59,€1K,41,54,31
22,59,€1K,78,66,46
25,59,€1K,52,41,48
29,59,€3K,49,65,32
21,59,€2K,72,72,48
21,59,€1K,84,57,47
22,59,€4K,57,63,37
24,59,€ 0,54,38,21
24,59,€1K,80,69,55
20,59,€1K,78,62,54
19,59,€2K,52,67,44
26,59,€1K,38,25,27
19,59,€1K,65,62,58
34,59,€1K,38,23,17
22,59,€1K,58,69,45
23,59,€2K,58,62,41
20,59,€2K,63,63,62
20,59,€1K,86,79,38
22,59,€1K,50,63,52
20,59,€1K,87,64,40
19,59,€2K,38,22,12
21,59,€1K,56,64,46
19,59,€1K,63,64,47
25,59,€2K,71,66,49
28,59,€1K,41,43,20
31,59,€1K,53,60,36
26,59,€1K,51,46,68
18,59,€1K,55,59,49
24,59,€2K,69,68,59
27,59,€2K,80,48,60
21,59,€1K,68,64,45
17,59,€4K,72,48,53
26,59,€2K,67,69,52
22,59,€1K,34,40,24
24,59,€2K,66,81,47
28,59,€1K,70,76,63
20,59,€1K,58,60,64
28,59,€3K,58,67,38
16,59,€1K,77,76,40
22,59,€2K,64,66,41
19,59,€2K,61,64,39
19,59,€2K,67,59,39
20,59,€1K,60,56,63
21,59,€1K,75,73,54
17,59,€2K,48,61,39
19,59,€1K,58,54,40
26,59,€1K,81,71,65
28,59,€1K,68,70,47
18,59,€1K,70,50,65
20,59,€2K,53,42,71
18,59,€1K,69,67,57
20,59,€1K,45,66,36
21,59,€1K,71,56,38
23,59,€2K,57,63,60
19,59,€1K,71,60,57
19,59,€1K,66,65,43
23,59,€2K,47,63,32
20,59,€2K,66,71,33
20,59,€4K,49,50,65
23,59,€1K,62,65,52
19,59,€1K,67,70,33
24,59,€2K,35,26,27
22,59,€1K,41,52,39
19,59,€1K,43,65,36
17,59,€1K,67,72,41
21,59,€1K,60,52,44
23,59,€1K,49,56,35
18,59,€2K,67,58,59
17,59,€1K,46,53,40
25,59,€1K,90,66,51
21,59,€ 0,65,65,58
20,59,€3K,64,57,49
20,59,€2K,61,56,60
21,58,€1K,35,31,15
20,58,€1K,60,59,46
27,58,€1K,57,55,57
20,58,€1K,41,58,44
24,58,€1K,66,65,53
19,58,€1K,40,54,40
25,58,€1K,72,68,56
22,58,€1K,73,35,43
21,58,€1K,47,63,39
20,58,€1K,38,37,36
19,58,€1K,54,60,39
22,58,€1K,36,33,46
21,58,€2K,74,64,51
22,58,€2K,56,55,65
18,58,€1K,48,52,37
18,58,€2K,90,52,47
28,58,€2K,48,62,36
32,58,€1K,58,73,32
17,58,€4K,53,56,34
21,58,€1K,65,45,60
21,58,€5K,56,38,62
18,58,€2K,75,56,34
18,58,€3K,53,55,47
19,58,€1K,63,66,39
25,58,€1K,30,44,26
28,58,€1K,25,22,11
20,58,€2K,58,62,42
25,58,€ 0,78,74,46
34,58,€1K,37,26,16
22,58,€1K,72,51,65
26,58,€2K,65,54,30
20,58,€1K,64,61,50
20,58,€1K,40,65,35
26,58,€2K,56,64,49
22,58,€2K,43,65,51
21,58,€1K,39,26,14
25,58,€ 0,30,30,30
21,58,€1K,33,27,18
21,58,€1K,77,70,55
21,58,€1K,58,59,57
35,58,€1K,51,54,25
17,58,€1K,81,49,54
22,58,€1K,33,63,38
20,58,€3K,66,52,55
23,58,€2K,37,24,18
18,58,€1K,67,64,33
18,58,€1K,67,53,37
22,58,€3K,70,68,42
22,58,€3K,68,57,51
25,58,€3K,60,61,34
23,58,€1K,38,28,27
20,58,€2K,34,16,15
24,58,€2K,53,50,58
27,58,€2K,73,64,33
21,58,€2K,79,91,39
28,58,€2K,67,66,51
31,58,€ 0,63,51,66
22,58,€1K,81,64,42
30,58,€1K,51,61,37
19,58,€1K,68,61,31
18,58,€1K,72,55,47
20,58,€1K,70,58,53
20,58,€1K,41,59,35
23,58,€1K,32,25,11
35,58,€1K,61,28,38
20,58,€4K,76,59,51
25,58,€2K,70,72,24
18,58,€1K,84,62,32
20,58,€1K,26,27,16
17,58,€1K,54,57,37
24,58,€1K,61,66,54
19,58,€1K,37,24,18
18,58,€1K,30,17,13
22,58,€3K,68,56,38
18,58,€1K,25,17,18
19,58,€2K,82,57,43
19,58,€1K,73,52,38
21,58,€1K,33,22,19
18,58,€2K,51,54,67
22,58,€2K,83,59,55
19,58,€1K,75,34,46
22,58,€1K,66,65,47
19,58,€3K,64,58,49
21,58,€2K,72,72,60
17,58,€2K,83,57,47
21,58,€1K,32,26,12
19,58,€2K,76,69,68
18,58,€1K,73,38,45
20,58,€6K,67,52,44
20,58,€1K,53,60,61
27,58,€1K,39,22,22
19,58,€4K,67,61,59
22,58,€1K,63,59,59
22,58,€1K,74,48,47
21,58,€2K,66,69,32
19,58,€3K,51,62,43
18,58,€1K,69,44,52
17,58,€1K,35,21,16
19,58,€1K,75,67,30
22,58,€1K,36,21,13
20,58,€1K,76,62,45
19,58,€1K,64,59,28
27,58,€2K,37,69,36
27,58,€1K,50,76,31
22,58,€1K,63,45,46
20,58,€1K,37,37,10
22,58,€3K,59,54,48
20,58,€1K,60,60,52
24,58,€2K,78,43,41
19,58,€1K,29,19,12
23,58,€2K,67,61,30
19,58,€1K,68,52,33
22,58,€1K,30,24,13
17,58,€1K,59,54,49
20,58,€1K,75,55,42
20,58,€4K,68,55,64
21,58,€2K,54,58,53
21,58,€5K,57,35,64
23,58,€1K,27,28,10
19,58,€4K,74,49,39
20,58,€5K,62,63,52
23,58,€1K,56,66,36
28,58,€1K,68,63,62
19,58,€1K,40,31,11
23,58,€1K,73,71,50
22,58,€1K,35,25,15
21,58,€1K,22,34,10
21,58,€1K,68,71,46
21,58,€1K,66,78,35
17,58,€1K,19,32,11
21,58,€1K,64,48,48
21,58,€1K,67,65,57
18,58,€1K,54,54,60
21,58,€3K,32,20,12
19,58,€1K,70,67,35
24,58,€2K,76,60,59
19,58,€1K,52,55,55
20,58,€4K,55,78,44
22,58,€1K,57,53,43
18,58,€2K,60,47,52
24,58,€2K,61,64,37
19,58,€1K,56,49,45
28,58,€1K,43,46,33
31,58,€1K,62,57,64
38,58,€1K,50,30,58
24,58,€1K,26,27,22
19,58,€1K,76,64,50
19,58,€1K,65,59,50
20,58,€1K,80,79,49
20,58,€3K,68,59,45
19,58,€1K,39,20,10
19,58,€1K,81,57,56
21,58,€1K,74,71,44
17,58,€1K,60,53,38
20,58,€2K,56,35,59
17,58,€1K,69,77,31
22,58,€1K,59,69,41
19,58,€1K,43,62,34
31,58,€2K,68,65,36
18,58,€1K,52,60,41
20,58,€2K,50,54,50
30,58,€1K,48,58,53
20,58,€1K,25,25,14
20,58,€1K,78,67,51
18,58,€1K,28,20,11
21,58,€1K,42,60,39
21,58,€2K,52,53,66
20,58,€1K,63,63,43
20,58,€1K,72,74,53
19,58,€1K,40,63,33
21,58,€3K,52,62,40
21,58,€1K,54,79,48
17,58,€3K,60,54,45
23,58,€1K,48,61,33
32,58,€2K,66,66,56
20,58,€1K,63,34,44
20,58,€1K,38,19,30
18,58,€1K,39,30,17
25,58,€3K,42,16,13
21,58,€1K,46,55,60
18,58,€1K,45,56,37
33,58,€1K,56,42,52
22,58,€1K,61,57,50
21,58,€2K,54,34,39
19,58,€1K,71,59,44
21,58,€1K,65,67,48
19,58,€1K,81,85,38
18,58,€1K,58,62,45
25,58,€2K,67,51,62
21,58,€1K,62,72,48
25,58,€2K,49,56,51
20,58,€1K,27,25,16
29,58,€1K,33,68,23
20,58,€1K,67,68,52
21,58,€1K,59,58,56
25,58,€1K,73,42,63
20,58,€1K,70,75,41
20,58,€1K,57,50,60
31,58,€1K,21,14,17
21,58,€1K,62,62,31
17,58,€2K,75,71,66
22,58,€1K,58,76,35
22,58,€1K,43,24,21
29,58,€2K,57,63,48
20,58,€1K,63,65,38
20,58,€2K,58,59,48
19,58,€1K,75,52,55
22,58,€1K,43,62,25
22,58,€1K,77,51,50
21,58,€1K,68,66,46
17,58,€1K,51,62,53
19,58,€1K,43,55,30
18,58,€1K,59,59,44
21,58,€1K,22,17,15
30,58,€2K,35,35,15
21,58,€1K,25,40,10
20,58,€1K,68,53,63
21,58,€2K,60,65,38
21,58,€2K,70,59,54
19,58,€1K,25,20,12
25,58,€2K,66,61,39
18,58,€1K,64,52,48
22,58,€1K,40,57,39
28,58,€1K,71,65,38
20,58,€2K,75,50,59
20,58,€1K,60,60,58
36,58,€1K,33,43,25
27,58,€1K,73,42,51
22,58,€2K,56,64,50
21,58,€1K,70,55,49
23,58,€1K,53,58,37
26,58,€1K,63,72,57
21,58,€1K,68,69,54
22,58,€3K,58,38,25
21,58,€1K,67,71,36
18,58,€1K,29,19,21
23,58,€1K,72,62,58
18,58,€1K,67,54,49
20,58,€2K,61,68,58
22,58,€1K,41,54,37
18,58,€4K,58,36,69
23,58,€1K,41,17,14
21,58,€1K,27,22,12
35,58,€1K,42,32,11
19,58,€1K,36,18,5
19,58,€1K,69,79,52
17,58,€1K,41,63,34
19,58,€1K,80,57,44
18,58,€1K,36,63,39
20,58,€1K,32,24,16
25,58,€1K,53,59,59
21,58,€2K,59,59,40
25,58,€1K,81,54,45
16,58,€1K,72,57,40
24,58,€2K,63,60,59
23,58,€3K,36,27,19
21,58,€1K,61,67,42
24,58,€1K,62,60,39
22,58,€1K,35,69,35
21,58,€1K,28,17,19
22,58,€1K,25,27,22
25,58,€2K,32,33,19
19,58,€1K,67,67,59
20,58,€2K,61,73,47
17,58,€1K,70,53,61
19,58,€1K,65,48,52
22,58,€1K,57,64,59
21,58,€1K,26,18,11
25,58,€1K,47,65,36
23,58,€1K,69,61,51
21,58,€1K,72,66,38
17,58,€4K,91,51,67
22,58,€1K,39,58,36
20,58,€1K,69,60,54
19,58,€1K,66,58,61
28,58,€1K,68,49,51
20,58,€1K,61,55,67
25,58,€2K,45,62,62
20,58,€1K,78,36,54
21,58,€1K,77,67,35
20,58,€2K,50,61,47
18,58,€2K,58,58,73
17,58,€3K,58,32,63
19,58,€1K,68,54,51
17,58,€3K,58,50,65
20,58,€1K,51,62,39
18,58,€1K,59,65,68
20,58,€1K,63,46,64
20,58,€1K,47,55,41
19,58,€1K,67,75,52
23,58,€2K,54,46,51
23,58,€1K,51,63,52
22,58,€1K,29,24,13
24,58,€2K,38,27,19
23,58,€1K,61,71,52
18,58,€1K,71,64,41
20,58,€1K,48,69,51
19,58,€1K,54,56,70
20,58,€2K,56,64,51
23,58,€1K,62,56,30
21,58,€4K,51,31,22
18,58,€1K,31,51,35
17,58,€1K,72,55,52
22,58,€1K,33,32,28
22,58,€1K,67,60,52
17,58,€3K,69,49,49
20,58,€1K,59,53,61
22,58,€ 0,58,66,21
28,58,€1K,57,69,40
18,58,€1K,56,50,44
19,58,€2K,72,70,47
24,58,€1K,59,70,38
18,58,€1K,81,56,37
18,58,€1K,45,64,30
23,58,€2K,76,66,59
20,58,€2K,74,58,49
21,58,€2K,72,53,35
18,58,€1K,57,56,66
28,58,€1K,52,62,55
32,58,€1K,59,54,45
23,58,€1K,69,67,34
20,58,€1K,66,67,60
21,58,€1K,22,24,21
20,58,€1K,63,58,49
19,58,€1K,80,75,59
22,58,€2K,75,63,39
18,58,€1K,45,60,34
18,58,€3K,66,58,33
19,58,€1K,59,53,53
20,58,€1K,72,49,45
20,58,€4K,62,75,42
19,58,€4K,75,55,56
18,58,€1K,32,19,14
23,58,€3K,65,66,65
19,58,€3K,61,49,61
21,58,€5K,57,62,64
23,58,€1K,46,36,25
25,58,€2K,76,75,47
21,58,€3K,73,37,59
22,58,€4K,69,54,61
20,58,€1K,58,57,54
22,58,€2K,60,59,38
18,58,€1K,37,16,17
36,58,€1K,64,49,49
18,58,€1K,65,72,70
17,58,€1K,62,50,62
21,58,€1K,65,58,45
20,58,€1K,54,53,42
30,58,€1K,58,28,16
26,58,€1K,44,73,52
21,58,€1K,61,58,58
33,58,€1K,66,70,51
22,58,€1K,79,60,43
24,58,€2K,34,20,32
19,58,€1K,59,67,47
23,58,€1K,63,63,36
19,58,€1K,66,71,40
22,58,€1K,49,51,41
20,58,€1K,50,56,54
26,58,€1K,49,55,36
21,58,€2K,68,81,58
24,58,€1K,49,68,36
17,58,€4K,64,52,49
21,58,€1K,48,41,23
25,58,€1K,64,41,38
22,58,€1K,63,62,72
21,58,€1K,72,64,37
20,58,€2K,81,61,49
17,58,€1K,68,65,32
18,58,€4K,67,66,62
18,58,€4K,65,71,56
18,58,€2K,52,55,33
22,58,€1K,25,24,11
19,58,€1K,50,54,61
20,58,€2K,66,75,57
19,58,€1K,50,66,37
37,58,€1K,46,33,28
20,58,€2K,54,51,58
21,58,€1K,70,70,66
19,58,€1K,76,80,44
23,58,€1K,65,75,43
26,58,€2K,65,54,50
21,58,€1K,57,69,41
20,58,€1K,68,54,60
19,58,€1K,63,52,38
18,58,€1K,60,56,47
21,58,€1K,61,55,57
23,58,€1K,52,65,35
19,58,€4K,55,65,42
20,58,€3K,78,45,53
22,58,€1K,57,65,33
20,58,€1K,61,35,67
21,58,€3K,42,54,32
27,58,€2K,47,18,21
19,58,€2K,75,47,50
27,58,€1K,52,61,49
17,58,€1K,60,56,60
27,58,€1K,32,42,24
20,58,€2K,60,60,37
21,58,€1K,35,32,12
17,58,€2K,61,47,61
18,58,€1K,73,55,60
20,58,€1K,64,68,58
23,58,€2K,61,70,48
24,58,€1K,52,62,35
19,58,€1K,58,52,63
25,58,€1K,64,65,45
18,58,€1K,26,27,12
23,58,€1K,22,17,19
21,58,€2K,57,73,39
26,58,€1K,24,18,19
20,58,€1K,66,67,52
19,58,€3K,68,68,42
18,58,€1K,77,58,50
17,58,€1K,69,57,34
21,58,€1K,46,59,37
20,58,€1K,68,66,46
21,58,€3K,51,55,39
23,58,€1K,65,64,46
20,58,€1K,41,54,34
18,58,€1K,59,36,52
37,58,€1K,52,30,15
18,58,€1K,67,64,44
34,58,€2K,57,36,15
26,58,€1K,71,74,48
20,58,€1K,60,43,59
16,58,€1K,78,34,51
24,58,€1K,38,41,36
24,58,€1K,75,76,36
19,58,€2K,42,63,52
26,58,€1K,68,80,27
23,58,€2K,61,70,56
21,58,€1K,63,69,44
20,58,€1K,50,55,42
18,58,€1K,66,48,42
25,58,€1K,47,56,60
40,58,€1K,25,27,11
26,58,€ 0,54,66,40
19,58,€1K,34,25,18
22,58,€1K,58,53,36
20,58,€1K,64,78,36
23,58,€1K,64,53,50
21,58,€1K,22,29,17
23,58,€1K,65,50,45
20,57,€1K,51,72,35
19,57,€1K,74,54,43
18,57,€1K,59,65,36
18,57,€1K,54,60,57
22,57,€1K,35,16,11
22,57,€1K,43,57,35
21,57,€1K,70,72,58
18,57,€3K,62,55,58
20,57,€1K,54,51,46
21,57,€1K,45,65,23
21,57,€1K,74,70,25
20,57,€1K,60,58,30
20,57,€1K,71,50,57
20,57,€1K,79,50,45
18,57,€2K,41,44,41
23,57,€1K,31,22,19
19,57,€3K,66,36,43
17,57,€1K,36,29,14
18,57,€4K,65,55,50
17,57,€3K,57,56,46
28,57,€2K,56,89,58
20,57,€1K,49,50,33
21,57,€1K,52,55,49
20,57,€2K,53,57,35
20,57,€2K,58,48,44
22,57,€1K,49,19,10
20,57,€1K,61,52,45
30,57,€1K,53,55,31
20,57,€1K,76,64,44
25,57,€1K,50,67,36
20,57,€3K,57,68,41
19,57,€1K,57,51,43
20,57,€4K,52,65,34
18,57,€1K,65,62,69
20,57,€1K,50,60,31
28,57,€2K,30,37,20
21,57,€1K,63,53,59
21,57,€1K,70,40,64
36,57,€1K,65,40,13
18,57,€1K,48,51,41
18,57,€3K,58,58,27
18,57,€1K,44,60,41
20,57,€1K,60,55,50
22,57,€2K,87,70,58
19,57,€3K,34,61,28
20,57,€1K,53,52,45
18,57,€2K,67,54,62
20,57,€2K,36,35,22
19,57,€1K,48,59,36
19,57,€1K,50,56,38
18,57,€2K,64,56,46
20,57,€6K,53,50,21
19,57,€1K,64,32,48
18,57,€1K,56,50,54
20,57,€2K,61,54,58
24,57,€1K,37,28,14
20,57,€1K,78,64,44
21,57,€1K,30,28,19
23,57,€1K,57,59,50
23,57,€1K,38,70,36
22,57,€1K,61,33,42
23,57,€2K,56,58,49
19,57,€1K,90,47,53
25,57,€1K,61,51,37
18,57,€1K,36,30,10
21,57,€1K,58,59,37
18,57,€1K,57,57,68
21,57,€1K,66,57,53
20,57,€1K,77,65,43
20,57,€2K,70,63,44
20,57,€1K,37,24,15
30,57,€2K,39,21,15
27,57,€1K,33,48,43
17,57,€1K,57,55,55
21,57,€3K,67,55,44
18,57,€3K,72,49,50
17,57,€1K,70,55,49
25,57,€1K,68,63,46
19,57,€1K,44,28,20
21,57,€2K,69,70,34
21,57,€1K,61,66,36
19,57,€1K,29,26,20
30,57,€1K,59,68,56
21,57,€1K,68,61,36
18,57,€1K,55,55,63
21,57,€5K,52,62,56
21,57,€1K,65,55,42
23,57,€1K,53,56,40
18,57,€2K,47,49,44
18,57,€2K,50,62,49
19,57,€1K,30,19,16
24,57,€1K,51,57,54
21,57,€2K,80,60,40
21,57,€1K,45,56,40
18,57,€1K,58,59,50
26,57,€1K,41,52,50
22,57,€1K,35,18,19
